_id,brandName,brandUsage,npsScore,npsReason,user,datetaken
survey410,Samsung,4,10,3,user10,2016-08-20T05:46:05.514Z
survey411,Samsung,1,10,3,user11,2016-08-20T05:46:05.514Z
survey412,Samsung,1,10,2,user12,2016-08-20T05:46:05.514Z
survey413,Samsung,3,10,2,user13,2016-08-20T05:46:05.514Z
survey414,Samsung,4,10,2,user14,2016-08-20T05:46:05.514Z
survey415,Samsung,1,10,2,user15,2016-08-20T05:46:05.514Z
survey416,Samsung,4,10,2,user16,2016-08-20T05:46:05.514Z
survey417,Samsung,2,10,1,user17,2016-08-20T05:46:05.514Z
survey418,Samsung,1,10,1,user18,2016-08-20T05:46:05.514Z
survey419,Samsung,4,10,1,user19,2016-08-20T05:46:05.514Z
survey420,Samsung,3,10,2,user20,2016-08-20T05:46:05.514Z
survey421,Samsung,1,10,2,user21,2016-08-20T05:46:05.514Z
survey422,Samsung,4,10,2,user22,2016-08-20T05:46:05.514Z
survey423,Samsung,2,10,1,user23,2016-08-20T05:46:05.514Z
survey424,Samsung,1,10,1,user24,2016-08-20T05:46:05.514Z
survey425,Samsung,1,10,3,user25,2016-08-20T05:46:05.514Z
survey426,Samsung,4,10,1,user26,2016-08-20T05:46:05.514Z
survey427,Samsung,1,10,2,user27,2016-08-20T05:46:05.514Z
survey428,Samsung,1,10,2,user28,2016-08-20T05:46:05.514Z
survey429,Samsung,2,10,1,user29,2016-08-20T05:46:05.514Z
survey430,Samsung,3,10,3,user30,2016-08-20T05:46:05.514Z
survey431,Samsung,2,10,3,user31,2016-08-20T05:46:05.514Z
survey432,Samsung,2,10,2,user32,2016-08-20T05:46:05.514Z
survey433,Samsung,3,10,1,user33,2016-08-20T05:46:05.514Z
survey434,Samsung,4,10,2,user34,2016-08-20T05:46:05.514Z
survey435,Samsung,2,10,1,user35,2016-08-20T05:46:05.514Z
survey436,Samsung,3,10,2,user36,2016-08-20T05:46:05.514Z
survey437,Samsung,3,10,3,user37,2016-08-20T05:46:05.514Z
survey438,Samsung,1,10,1,user38,2016-08-20T05:46:05.514Z
survey439,Samsung,2,10,2,user39,2016-08-20T05:46:05.514Z
survey440,Samsung,1,10,3,user40,2016-08-20T05:46:05.514Z
survey441,Samsung,4,10,2,user41,2016-08-20T05:46:05.514Z
survey442,Samsung,4,10,2,user42,2016-08-20T05:46:05.514Z
survey443,Samsung,4,10,2,user43,2016-08-20T05:46:05.514Z
survey444,Samsung,2,10,1,user44,2016-08-20T05:46:05.514Z
survey445,Samsung,3,10,3,user45,2016-08-20T05:46:05.514Z
survey446,Samsung,2,10,3,user46,2016-08-20T05:46:05.514Z
survey447,Samsung,1,10,3,user47,2016-08-20T05:46:05.514Z
survey448,Samsung,2,10,3,user48,2016-08-20T05:46:05.514Z
survey449,Samsung,3,10,3,user49,2016-08-20T05:46:05.514Z
survey450,Samsung,4,10,2,user50,2016-08-20T05:46:05.514Z
survey451,Samsung,1,10,1,user51,2016-08-20T05:46:05.514Z
survey452,Samsung,4,10,2,user52,2016-08-20T05:46:05.514Z
survey453,Samsung,4,10,3,user53,2016-08-20T05:46:05.514Z
survey454,Samsung,4,10,3,user54,2016-08-20T05:46:05.514Z
survey455,Samsung,4,10,1,user55,2016-08-20T05:46:05.514Z
survey456,Samsung,2,10,1,user56,2016-08-20T05:46:05.514Z
survey457,Samsung,3,10,1,user57,2016-08-20T05:46:05.514Z
survey458,Samsung,1,10,1,user58,2016-08-20T05:46:05.514Z
survey459,Samsung,3,10,2,user59,2016-08-20T05:46:05.514Z
survey460,Samsung,1,10,3,user60,2016-08-20T05:46:05.514Z
survey461,Samsung,2,10,3,user61,2016-08-20T05:46:05.514Z
survey462,Samsung,3,10,2,user62,2016-08-20T05:46:05.514Z
survey463,Samsung,3,10,2,user63,2016-08-20T05:46:05.514Z
survey464,Samsung,3,10,1,user64,2016-08-20T05:46:05.514Z
survey465,Samsung,2,10,3,user65,2016-08-20T05:46:05.514Z
survey466,Samsung,3,10,3,user66,2016-08-20T05:46:05.514Z
survey467,Samsung,1,10,1,user67,2016-08-20T05:46:05.514Z
survey468,Samsung,4,10,1,user68,2016-08-20T05:46:05.514Z
survey469,Samsung,1,10,1,user69,2016-08-20T05:46:05.514Z
survey470,Samsung,3,10,3,user70,2016-08-20T05:46:05.514Z
survey471,Samsung,4,10,2,user71,2016-08-20T05:46:05.514Z
survey472,Samsung,3,10,2,user72,2016-08-20T05:46:05.514Z
survey473,Samsung,3,10,3,user73,2016-08-20T05:46:05.514Z
survey474,Samsung,4,10,1,user74,2016-08-20T05:46:05.514Z
survey475,Samsung,3,10,2,user75,2016-08-20T05:46:05.514Z
survey476,Samsung,3,10,2,user76,2016-08-20T05:46:05.514Z
survey477,Samsung,2,10,3,user77,2016-08-20T05:46:05.514Z
survey478,Samsung,4,10,2,user78,2016-08-20T05:46:05.514Z
survey479,Samsung,4,10,3,user79,2016-08-20T05:46:05.514Z
survey480,Samsung,2,10,1,user80,2016-08-20T05:46:05.514Z
survey481,Samsung,3,10,1,user81,2016-08-20T05:46:05.514Z
survey482,Samsung,1,10,1,user82,2016-08-20T05:46:05.514Z
survey483,Samsung,3,10,3,user83,2016-08-20T05:46:05.514Z
survey484,Samsung,4,10,3,user84,2016-08-20T05:46:05.514Z
survey485,Samsung,1,10,3,user85,2016-08-20T05:46:05.514Z
survey486,Samsung,2,10,2,user86,2016-08-20T05:46:05.514Z
survey487,Samsung,1,10,3,user87,2016-08-20T05:46:05.514Z
survey488,Samsung,4,10,1,user88,2016-08-20T05:46:05.514Z
survey489,Samsung,2,10,1,user89,2016-08-20T05:46:05.514Z
survey490,Samsung,4,10,2,user90,2016-08-20T05:46:05.514Z
survey491,Samsung,1,10,2,user91,2016-08-20T05:46:05.514Z
survey492,Samsung,1,10,2,user92,2016-08-20T05:46:05.514Z
survey493,Samsung,2,10,1,user93,2016-08-20T05:46:05.514Z
survey494,Samsung,3,10,2,user94,2016-08-20T05:46:05.514Z
survey495,Samsung,2,10,3,user95,2016-08-20T05:46:05.514Z
survey496,Samsung,3,10,3,user96,2016-08-20T05:46:05.514Z
survey497,Samsung,2,10,1,user97,2016-08-20T05:46:05.514Z
survey498,Samsung,3,10,3,user98,2016-08-20T05:46:05.514Z
survey499,Samsung,4,10,3,user99,2016-08-20T05:46:05.514Z
survey500,Samsung,3,10,2,user100,2016-08-20T05:46:05.514Z
survey501,Samsung,3,10,2,user101,2016-08-20T05:46:05.514Z
survey502,Samsung,1,10,3,user102,2016-08-20T05:46:05.514Z
survey503,Samsung,4,10,1,user103,2016-08-20T05:46:05.514Z
survey504,Samsung,1,10,3,user104,2016-08-20T05:46:05.514Z
survey505,Samsung,1,10,3,user105,2016-08-20T05:46:05.514Z
survey506,Samsung,1,10,1,user106,2016-08-20T05:46:05.514Z
survey507,Samsung,1,10,3,user107,2016-08-20T05:46:05.514Z
survey508,Samsung,3,10,3,user108,2016-08-20T05:46:05.514Z
survey509,Samsung,3,10,1,user109,2016-08-20T05:46:05.514Z
survey510,Samsung,4,10,3,user110,2016-08-20T05:46:05.514Z
survey511,Samsung,1,10,1,user111,2016-08-20T05:46:05.514Z
survey512,Samsung,2,10,3,user112,2016-08-20T05:46:05.514Z
survey513,Samsung,2,10,3,user113,2016-08-20T05:46:05.514Z
survey514,Samsung,4,10,3,user114,2016-08-20T05:46:05.514Z
survey515,Samsung,4,10,3,user115,2016-08-20T05:46:05.514Z
survey516,Samsung,3,10,2,user116,2016-08-20T05:46:05.514Z
survey517,Samsung,4,10,1,user117,2016-08-20T05:46:05.514Z
survey518,Samsung,3,10,2,user118,2016-08-20T05:46:05.514Z
survey519,Samsung,4,5,1,user119,2016-08-20T05:46:05.514Z
survey520,Samsung,2,5,1,user120,2016-08-20T05:46:05.514Z
survey521,Samsung,3,5,3,user121,2016-08-20T05:46:05.514Z
survey522,Samsung,3,5,2,user122,2016-08-20T05:46:05.514Z
survey523,Samsung,2,5,2,user123,2016-08-20T05:46:05.514Z
survey524,Samsung,3,5,2,user124,2016-08-20T05:46:05.514Z
survey525,Samsung,4,5,2,user125,2016-08-20T05:46:05.514Z
survey526,Samsung,4,5,1,user126,2016-08-20T05:46:05.514Z
survey527,Samsung,2,5,1,user127,2016-08-20T05:46:05.514Z
survey528,Samsung,4,5,3,user128,2016-08-20T05:46:05.514Z
survey529,Samsung,2,5,2,user129,2016-08-20T05:46:05.514Z
survey530,Samsung,2,5,3,user130,2016-08-20T05:46:05.514Z
survey531,Samsung,2,5,3,user131,2016-08-20T05:46:05.514Z
survey532,Samsung,3,5,3,user132,2016-08-20T05:46:05.514Z
survey533,Samsung,2,5,3,user133,2016-08-20T05:46:05.514Z
survey534,Samsung,4,5,3,user134,2016-08-20T05:46:05.514Z
survey535,Samsung,2,5,1,user135,2016-08-20T05:46:05.514Z
survey536,Samsung,4,5,1,user136,2016-08-20T05:46:05.514Z
survey537,Samsung,3,5,3,user137,2016-08-20T05:46:05.514Z
survey538,Samsung,4,5,3,user138,2016-08-20T05:46:05.514Z
survey539,Samsung,3,5,1,user139,2016-08-20T05:46:05.514Z
survey540,Samsung,4,5,1,user140,2016-08-20T05:46:05.514Z
survey541,Samsung,2,1,3,user141,2016-08-20T05:46:05.514Z
survey542,Samsung,3,1,3,user142,2016-08-20T05:46:05.514Z
survey543,Samsung,2,1,1,user143,2016-08-20T05:46:05.514Z
survey544,Samsung,1,1,1,user144,2016-08-20T05:46:05.514Z
survey545,Samsung,1,1,3,user145,2016-08-20T05:46:05.514Z
survey546,Samsung,2,1,2,user146,2016-08-20T05:46:05.514Z
survey547,Samsung,3,1,3,user147,2016-08-20T05:46:05.514Z
survey548,Samsung,3,1,2,user148,2016-08-20T05:46:05.514Z
survey549,Samsung,3,1,2,user149,2016-08-20T05:46:05.514Z
survey550,Samsung,2,1,3,user150,2016-08-20T05:46:05.514Z
survey551,Samsung,4,1,2,user151,2016-08-20T05:46:05.514Z
survey552,Samsung,4,1,1,user152,2016-08-20T05:46:05.514Z
survey553,Samsung,3,1,1,user153,2016-08-20T05:46:05.514Z
survey554,Samsung,3,1,1,user154,2016-08-20T05:46:05.514Z
survey555,Samsung,3,1,1,user155,2016-08-20T05:46:05.514Z
survey556,Samsung,3,1,3,user156,2016-08-20T05:46:05.514Z
survey557,Samsung,1,1,3,user157,2016-08-20T05:46:05.514Z
survey558,Samsung,1,1,2,user158,2016-08-20T05:46:05.514Z
survey559,Samsung,4,1,3,user159,2016-08-20T05:46:05.514Z
survey560,Samsung,2,1,1,user160,2016-08-20T05:46:05.514Z
survey561,Samsung,2,1,1,user161,2016-08-20T05:46:05.514Z
survey562,Samsung,3,1,3,user162,2016-08-20T05:46:05.514Z
survey563,Samsung,4,1,3,user163,2016-08-20T05:46:05.514Z
survey564,Samsung,3,1,3,user164,2016-08-20T05:46:05.514Z
survey565,Samsung,3,1,1,user165,2016-08-20T05:46:05.514Z
survey566,Samsung,2,1,2,user166,2016-08-20T05:46:05.514Z
survey567,Samsung,1,1,1,user167,2016-08-20T05:46:05.514Z
survey568,Samsung,2,1,2,user168,2016-08-20T05:46:05.514Z
survey569,Samsung,4,1,2,user169,2016-08-20T05:46:05.514Z
survey570,Samsung,1,1,2,user170,2016-08-20T05:46:05.514Z
survey571,Samsung,1,1,2,user171,2016-08-20T05:46:05.514Z
survey572,Samsung,2,1,3,user172,2016-08-20T05:46:05.514Z
survey573,Samsung,3,1,2,user173,2016-08-20T05:46:05.514Z
survey574,Samsung,1,1,2,user174,2016-08-20T05:46:05.514Z
survey575,Samsung,2,1,2,user175,2016-08-20T05:46:05.514Z
survey576,Samsung,4,1,1,user176,2016-08-20T05:46:05.514Z
survey577,Samsung,3,1,1,user177,2016-08-20T05:46:05.514Z
survey578,Samsung,1,1,3,user178,2016-08-20T05:46:05.514Z
survey579,Samsung,4,1,3,user179,2016-08-20T05:46:05.514Z
survey580,Samsung,3,1,3,user180,2016-08-20T05:46:05.514Z
survey581,Samsung,2,1,1,user181,2016-08-20T05:46:05.514Z
survey582,Samsung,3,1,2,user182,2016-08-20T05:46:05.514Z
survey583,Samsung,3,1,3,user183,2016-08-20T05:46:05.514Z
survey584,Samsung,1,1,1,user184,2016-08-20T05:46:05.514Z
survey585,Samsung,4,1,3,user185,2016-08-20T05:46:05.514Z
survey586,Samsung,4,1,3,user186,2016-08-20T05:46:05.514Z
survey587,Samsung,4,1,2,user187,2016-08-20T05:46:05.514Z
survey588,Samsung,3,1,2,user188,2016-08-20T05:46:05.514Z
survey589,Samsung,3,1,3,user189,2016-08-20T05:46:05.514Z
survey590,Samsung,2,1,1,user190,2016-08-20T05:46:05.514Z
survey591,Samsung,4,1,2,user191,2016-08-20T05:46:05.514Z
survey592,Samsung,1,1,2,user192,2016-08-20T05:46:05.514Z
survey593,Samsung,1,1,3,user193,2016-08-20T05:46:05.514Z
survey594,Samsung,1,1,2,user194,2016-08-20T05:46:05.514Z
survey595,Samsung,1,1,2,user195,2016-08-20T05:46:05.514Z
survey596,Samsung,3,1,1,user196,2016-08-20T05:46:05.514Z
survey597,Samsung,3,1,2,user197,2016-08-20T05:46:05.514Z
survey598,Samsung,3,1,2,user198,2016-08-20T05:46:05.514Z
survey599,Samsung,3,1,2,user199,2016-08-20T05:46:05.514Z
survey600,Samsung,1,1,3,user200,2016-08-20T05:46:05.514Z
survey601,Samsung,1,10,2,user1,2016-07-20T05:46:05.514Z
survey602,Samsung,3,10,1,user2,2016-07-20T05:46:05.514Z
survey603,Samsung,2,10,3,user3,2016-07-20T05:46:05.514Z
survey604,Samsung,2,10,3,user4,2016-07-20T05:46:05.514Z
survey605,Samsung,3,10,3,user5,2016-07-20T05:46:05.514Z
survey606,Samsung,2,10,3,user6,2016-07-20T05:46:05.514Z
survey607,Samsung,3,10,3,user7,2016-07-20T05:46:05.514Z
survey608,Samsung,4,10,3,user8,2016-07-20T05:46:05.514Z
survey609,Samsung,2,10,3,user9,2016-07-20T05:46:05.514Z
survey610,Samsung,1,10,2,user10,2016-07-20T05:46:05.514Z
survey611,Samsung,3,10,3,user11,2016-07-20T05:46:05.514Z
survey612,Samsung,1,10,1,user12,2016-07-20T05:46:05.514Z
survey613,Samsung,2,10,2,user13,2016-07-20T05:46:05.514Z
survey614,Samsung,1,10,1,user14,2016-07-20T05:46:05.514Z
survey615,Samsung,1,10,3,user15,2016-07-20T05:46:05.514Z
survey616,Samsung,1,10,3,user16,2016-07-20T05:46:05.514Z
survey617,Samsung,4,10,1,user17,2016-07-20T05:46:05.514Z
survey618,Samsung,4,10,2,user18,2016-07-20T05:46:05.514Z
survey619,Samsung,1,10,3,user19,2016-07-20T05:46:05.514Z
survey620,Samsung,1,10,2,user20,2016-07-20T05:46:05.514Z
survey621,Samsung,1,10,1,user21,2016-07-20T05:46:05.514Z
survey622,Samsung,2,10,2,user22,2016-07-20T05:46:05.514Z
survey623,Samsung,1,10,3,user23,2016-07-20T05:46:05.514Z
survey624,Samsung,4,10,3,user24,2016-07-20T05:46:05.514Z
survey625,Samsung,3,10,2,user25,2016-07-20T05:46:05.514Z
survey626,Samsung,2,10,2,user26,2016-07-20T05:46:05.514Z
survey627,Samsung,1,10,2,user27,2016-07-20T05:46:05.514Z
survey628,Samsung,1,10,3,user28,2016-07-20T05:46:05.514Z
survey629,Samsung,3,10,3,user29,2016-07-20T05:46:05.514Z
survey630,Samsung,2,10,1,user30,2016-07-20T05:46:05.514Z
survey631,Samsung,3,10,1,user31,2016-07-20T05:46:05.514Z
survey632,Samsung,4,10,1,user32,2016-07-20T05:46:05.514Z
survey633,Samsung,3,10,2,user33,2016-07-20T05:46:05.514Z
survey634,Samsung,3,10,1,user34,2016-07-20T05:46:05.514Z
survey635,Samsung,3,10,1,user35,2016-07-20T05:46:05.514Z
survey636,Samsung,3,10,3,user36,2016-07-20T05:46:05.514Z
survey637,Samsung,4,10,1,user37,2016-07-20T05:46:05.514Z
survey638,Samsung,4,10,3,user38,2016-07-20T05:46:05.514Z
survey639,Samsung,3,10,3,user39,2016-07-20T05:46:05.514Z
survey640,Samsung,3,10,3,user40,2016-07-20T05:46:05.514Z
survey641,Samsung,2,10,2,user41,2016-07-20T05:46:05.514Z
survey642,Samsung,1,10,3,user42,2016-07-20T05:46:05.514Z
survey643,Samsung,2,10,3,user43,2016-07-20T05:46:05.514Z
survey644,Samsung,4,10,3,user44,2016-07-20T05:46:05.514Z
survey645,Samsung,2,10,2,user45,2016-07-20T05:46:05.514Z
survey646,Samsung,1,10,3,user46,2016-07-20T05:46:05.514Z
survey647,Samsung,4,10,2,user47,2016-07-20T05:46:05.514Z
survey648,Samsung,2,10,3,user48,2016-07-20T05:46:05.514Z
survey649,Samsung,4,10,2,user49,2016-07-20T05:46:05.514Z
survey650,Samsung,2,10,3,user50,2016-07-20T05:46:05.514Z
survey651,Samsung,4,10,2,user51,2016-07-20T05:46:05.514Z
survey652,Samsung,4,10,3,user52,2016-07-20T05:46:05.514Z
survey653,Samsung,3,10,2,user53,2016-07-20T05:46:05.514Z
survey654,Samsung,1,10,1,user54,2016-07-20T05:46:05.514Z
survey655,Samsung,2,10,2,user55,2016-07-20T05:46:05.514Z
survey656,Samsung,2,10,2,user56,2016-07-20T05:46:05.514Z
survey657,Samsung,2,10,1,user57,2016-07-20T05:46:05.514Z
survey658,Samsung,4,10,2,user58,2016-07-20T05:46:05.514Z
survey659,Samsung,4,10,3,user59,2016-07-20T05:46:05.514Z
survey660,Samsung,4,10,3,user60,2016-07-20T05:46:05.514Z
survey661,Samsung,3,10,2,user61,2016-07-20T05:46:05.514Z
survey662,Samsung,3,10,2,user62,2016-07-20T05:46:05.514Z
survey663,Samsung,3,10,3,user63,2016-07-20T05:46:05.514Z
survey664,Samsung,3,10,2,user64,2016-07-20T05:46:05.514Z
survey665,Samsung,3,10,2,user65,2016-07-20T05:46:05.514Z
survey666,Samsung,1,10,1,user66,2016-07-20T05:46:05.514Z
survey667,Samsung,1,10,2,user67,2016-07-20T05:46:05.514Z
survey668,Samsung,1,10,3,user68,2016-07-20T05:46:05.514Z
survey669,Samsung,3,10,3,user69,2016-07-20T05:46:05.514Z
survey670,Samsung,3,10,2,user70,2016-07-20T05:46:05.514Z
survey671,Samsung,4,10,1,user71,2016-07-20T05:46:05.514Z
survey672,Samsung,4,10,1,user72,2016-07-20T05:46:05.514Z
survey673,Samsung,2,10,2,user73,2016-07-20T05:46:05.514Z
survey674,Samsung,3,10,3,user74,2016-07-20T05:46:05.514Z
survey675,Samsung,2,10,1,user75,2016-07-20T05:46:05.514Z
survey676,Samsung,4,10,3,user76,2016-07-20T05:46:05.514Z
survey677,Samsung,2,10,2,user77,2016-07-20T05:46:05.514Z
survey678,Samsung,2,10,2,user78,2016-07-20T05:46:05.514Z
survey679,Samsung,2,10,3,user79,2016-07-20T05:46:05.514Z
survey680,Samsung,4,10,2,user80,2016-07-20T05:46:05.514Z
survey681,Samsung,1,10,2,user81,2016-07-20T05:46:05.514Z
survey682,Samsung,2,10,2,user82,2016-07-20T05:46:05.514Z
survey683,Samsung,4,10,2,user83,2016-07-20T05:46:05.514Z
survey684,Samsung,3,10,1,user84,2016-07-20T05:46:05.514Z
survey685,Samsung,1,10,2,user85,2016-07-20T05:46:05.514Z
survey686,Samsung,3,10,2,user86,2016-07-20T05:46:05.514Z
survey687,Samsung,3,10,1,user87,2016-07-20T05:46:05.514Z
survey688,Samsung,4,10,3,user88,2016-07-20T05:46:05.514Z
survey689,Samsung,3,10,2,user89,2016-07-20T05:46:05.514Z
survey690,Samsung,3,10,3,user90,2016-07-20T05:46:05.514Z
survey691,Samsung,2,10,1,user91,2016-07-20T05:46:05.514Z
survey692,Samsung,4,10,1,user92,2016-07-20T05:46:05.514Z
survey693,Samsung,1,10,3,user93,2016-07-20T05:46:05.514Z
survey694,Samsung,2,10,1,user94,2016-07-20T05:46:05.514Z
survey695,Samsung,2,10,3,user95,2016-07-20T05:46:05.514Z
survey696,Samsung,4,10,2,user96,2016-07-20T05:46:05.514Z
survey697,Samsung,3,10,3,user97,2016-07-20T05:46:05.514Z
survey698,Samsung,2,10,3,user98,2016-07-20T05:46:05.514Z
survey699,Samsung,2,10,1,user99,2016-07-20T05:46:05.514Z
survey700,Samsung,3,10,3,user100,2016-07-20T05:46:05.514Z
survey701,Samsung,3,10,3,user101,2016-07-20T05:46:05.514Z
survey702,Samsung,3,10,1,user102,2016-07-20T05:46:05.514Z
survey703,Samsung,3,10,3,user103,2016-07-20T05:46:05.514Z
survey704,Samsung,1,10,1,user104,2016-07-20T05:46:05.514Z
survey705,Samsung,1,10,2,user105,2016-07-20T05:46:05.514Z
survey706,Samsung,1,10,1,user106,2016-07-20T05:46:05.514Z
survey707,Samsung,3,10,2,user107,2016-07-20T05:46:05.514Z
survey708,Samsung,3,10,2,user108,2016-07-20T05:46:05.514Z
survey709,Samsung,1,10,3,user109,2016-07-20T05:46:05.514Z
survey710,Samsung,3,10,2,user110,2016-07-20T05:46:05.514Z
survey711,Samsung,3,10,3,user111,2016-07-20T05:46:05.514Z
survey712,Samsung,4,10,2,user112,2016-07-20T05:46:05.514Z
survey713,Samsung,4,5,1,user113,2016-07-20T05:46:05.514Z
survey714,Samsung,4,5,1,user114,2016-07-20T05:46:05.514Z
survey715,Samsung,1,5,2,user115,2016-07-20T05:46:05.514Z
survey716,Samsung,3,5,3,user116,2016-07-20T05:46:05.514Z
survey717,Samsung,2,5,2,user117,2016-07-20T05:46:05.514Z
survey718,Samsung,2,5,2,user118,2016-07-20T05:46:05.514Z
survey719,Samsung,4,5,2,user119,2016-07-20T05:46:05.514Z
survey720,Samsung,1,5,2,user120,2016-07-20T05:46:05.514Z
survey721,Samsung,2,5,1,user121,2016-07-20T05:46:05.514Z
survey722,Samsung,1,5,3,user122,2016-07-20T05:46:05.514Z
survey723,Samsung,3,5,1,user123,2016-07-20T05:46:05.514Z
survey724,Samsung,3,5,1,user124,2016-07-20T05:46:05.514Z
survey725,Samsung,3,5,3,user125,2016-07-20T05:46:05.514Z
survey726,Samsung,2,5,2,user126,2016-07-20T05:46:05.514Z
survey727,Samsung,4,5,2,user127,2016-07-20T05:46:05.514Z
survey728,Samsung,2,5,3,user128,2016-07-20T05:46:05.514Z
survey729,Samsung,4,5,1,user129,2016-07-20T05:46:05.514Z
survey730,Samsung,3,5,1,user130,2016-07-20T05:46:05.514Z
survey731,Samsung,2,5,2,user131,2016-07-20T05:46:05.514Z
survey732,Samsung,2,5,2,user132,2016-07-20T05:46:05.514Z
survey733,Samsung,1,5,2,user133,2016-07-20T05:46:05.514Z
survey734,Samsung,3,5,2,user134,2016-07-20T05:46:05.514Z
survey735,Samsung,3,1,3,user135,2016-07-20T05:46:05.514Z
survey736,Samsung,4,1,1,user136,2016-07-20T05:46:05.514Z
survey737,Samsung,3,1,2,user137,2016-07-20T05:46:05.514Z
survey738,Samsung,4,1,2,user138,2016-07-20T05:46:05.514Z
survey739,Samsung,4,1,1,user139,2016-07-20T05:46:05.514Z
survey740,Samsung,1,1,2,user140,2016-07-20T05:46:05.514Z
survey741,Samsung,3,1,3,user141,2016-07-20T05:46:05.514Z
survey742,Samsung,3,1,3,user142,2016-07-20T05:46:05.514Z
survey743,Samsung,2,1,2,user143,2016-07-20T05:46:05.514Z
survey744,Samsung,1,1,2,user144,2016-07-20T05:46:05.514Z
survey745,Samsung,3,1,1,user145,2016-07-20T05:46:05.514Z
survey746,Samsung,3,1,2,user146,2016-07-20T05:46:05.514Z
survey747,Samsung,1,1,1,user147,2016-07-20T05:46:05.514Z
survey748,Samsung,3,1,1,user148,2016-07-20T05:46:05.514Z
survey749,Samsung,3,1,1,user149,2016-07-20T05:46:05.514Z
survey750,Samsung,3,1,1,user150,2016-07-20T05:46:05.514Z
survey751,Samsung,3,1,2,user151,2016-07-20T05:46:05.514Z
survey752,Samsung,2,1,2,user152,2016-07-20T05:46:05.514Z
survey753,Samsung,1,1,1,user153,2016-07-20T05:46:05.514Z
survey754,Samsung,3,1,2,user154,2016-07-20T05:46:05.514Z
survey755,Samsung,1,1,3,user155,2016-07-20T05:46:05.514Z
survey756,Samsung,3,1,2,user156,2016-07-20T05:46:05.514Z
survey757,Samsung,2,1,1,user157,2016-07-20T05:46:05.514Z
survey758,Samsung,1,1,1,user158,2016-07-20T05:46:05.514Z
survey759,Samsung,1,1,2,user159,2016-07-20T05:46:05.514Z
survey760,Samsung,1,1,2,user160,2016-07-20T05:46:05.514Z
survey761,Samsung,2,1,1,user161,2016-07-20T05:46:05.514Z
survey762,Samsung,1,1,3,user162,2016-07-20T05:46:05.514Z
survey763,Samsung,3,1,3,user163,2016-07-20T05:46:05.514Z
survey764,Samsung,4,1,2,user164,2016-07-20T05:46:05.514Z
survey765,Samsung,2,1,2,user165,2016-07-20T05:46:05.514Z
survey766,Samsung,4,1,2,user166,2016-07-20T05:46:05.514Z
survey767,Samsung,1,1,2,user167,2016-07-20T05:46:05.514Z
survey768,Samsung,3,1,3,user168,2016-07-20T05:46:05.514Z
survey769,Samsung,2,1,1,user169,2016-07-20T05:46:05.514Z
survey770,Samsung,3,1,3,user170,2016-07-20T05:46:05.514Z
survey771,Samsung,2,1,2,user171,2016-07-20T05:46:05.514Z
survey772,Samsung,1,1,2,user172,2016-07-20T05:46:05.514Z
survey773,Samsung,4,1,1,user173,2016-07-20T05:46:05.514Z
survey774,Samsung,1,1,2,user174,2016-07-20T05:46:05.514Z
survey775,Samsung,2,1,2,user175,2016-07-20T05:46:05.514Z
survey776,Samsung,3,1,2,user176,2016-07-20T05:46:05.514Z
survey777,Samsung,2,1,3,user177,2016-07-20T05:46:05.514Z
survey778,Samsung,3,1,2,user178,2016-07-20T05:46:05.514Z
survey779,Samsung,1,1,1,user179,2016-07-20T05:46:05.514Z
survey780,Samsung,2,1,1,user180,2016-07-20T05:46:05.514Z
survey781,Samsung,4,1,2,user181,2016-07-20T05:46:05.514Z
survey782,Samsung,3,1,1,user182,2016-07-20T05:46:05.514Z
survey783,Samsung,3,1,1,user183,2016-07-20T05:46:05.514Z
survey784,Samsung,3,1,3,user184,2016-07-20T05:46:05.514Z
survey785,Samsung,1,1,3,user185,2016-07-20T05:46:05.514Z
survey786,Samsung,2,1,3,user186,2016-07-20T05:46:05.514Z
survey787,Samsung,3,1,3,user187,2016-07-20T05:46:05.514Z
survey788,Samsung,2,1,2,user188,2016-07-20T05:46:05.514Z
survey789,Samsung,2,1,1,user189,2016-07-20T05:46:05.514Z
survey790,Samsung,1,1,1,user190,2016-07-20T05:46:05.514Z
survey791,Samsung,1,1,3,user191,2016-07-20T05:46:05.514Z
